person_id,person_name,age,sex,filepath
9876,LauraDern,21,f,9876_LauraDern_21_f.jpg
3125,ChuckNorris,62,m,3125_ChuckNorris_62_m.jpg
12329,MyrnaLoy,51,f,12329_MyrnaLoy_51_f.jpg
4828,RobertRedford,45,m,4828_RobertRedford_45_m.jpg
11674,MireilleDarc,45,f,11674_MireilleDarc_45_f.jpg
8512,CharlesBronson,63,m,8512_CharlesBronson_63_m.jpg
7539,RobertMorley,57,m,7539_RobertMorley_57_m.jpg
7831,AnthonyQuayle,47,m,7831_AnthonyQuayle_47_m.jpg
7631,TellySavalas,58,m,7631_TellySavalas_58_m.jpg
7439,MickeyRooney,83,m,7439_MickeyRooney_83_m.jpg
9200,RichardBurton,22,m,9200_RichardBurton_22_m.jpg
7332,LinoVentura,59,m,7332_LinoVentura_59_m.jpg
9692,MegRyan,46,f,9692_MegRyan_46_f.jpg
1709,EdHarris,50,m,1709_EdHarris_50_m.jpg
1508,GabrielGarciaMarquez,82,m,1508_GabrielGarciaMarquez_82_m.jpg
9411,Thanasisveggos,43,m,9411_Thanasisveggos_43_m.jpg
8757,AlecGuinness,39,m,8757_AlecGuinness_39_m.jpg
11873,BarbaraBouchet,64,f,11873_BarbaraBouchet_64_f.jpg
4552,Fernandel,31,m,4552_Fernandel_31_m.jpg
8737,RichardAttenborough,40,m,8737_RichardAttenborough_40_m.jpg
12826,MaryTylerMoore,40,f,12826_MaryTylerMoore_40_f.jpg
9510,CHARLIERUGGLES,50,m,9510_CHARLIERUGGLES_50_m.jpg
14062,JudyHolliday,28,f,14062_JudyHolliday_28_f.jpg
4505,CarlosSantana,31,m,4505_CarlosSantana_31_m.jpg
10525,FayeDunaway,62,f,10525_FayeDunaway_62_f.jpg
15251,DyanCannon,29,f,15251_DyanCannon_29_f.jpg
1787,TomHanks,50,m,1787_TomHanks_50_m.jpg
1911,EdwardFox,38,m,1911_EdwardFox_38_m.jpg
10431,BarbaraBain,73,f,10431_BarbaraBain_73_f.jpg
13121,JaneRussell,42,f,13121_JaneRussell_42_f.jpg
79,PaulAnka,24,m,79_PaulAnka_24_m.jpg
12224,IsabelleAdjani,21,f,12224_IsabelleAdjani_21_f.jpg
10206,JulieAdams,57,f,10206_JulieAdams_57_f.jpg
2242,RayLiotta,51,m,2242_RayLiotta_51_m.jpg
7538,RobertMorley,55,m,7538_RobertMorley_55_m.jpg
15337,ErinGray,27,f,15337_ErinGray_27_f.jpg
11708,OliviaHussey,34,f,11708_OliviaHussey_34_f.jpg
8835,ArnoldSchwarzenegger,44,m,8835_ArnoldSchwarzenegger_44_m.jpg
4003,BurtReynolds,75,m,4003_BurtReynolds_75_m.jpg
13286,AmandaRedman,44,f,13286_AmandaRedman_44_f.jpg
4072,ClintWalker,54,m,4072_ClintWalker_54_m.jpg
8649,JamesStewart,52,m,8649_JamesStewart_52_m.jpg
9981,GlennClose,32,f,9981_GlennClose_32_f.jpg
278,PabloPicasso,81,m,278_PabloPicasso_81_m.jpg
5953,JeanMarais,29,m,5953_JeanMarais_29_m.jpg
672,TonyBlair,33,m,672_TonyBlair_33_m.jpg
10477,DianneWiest,30,f,10477_DianneWiest_30_f.jpg
12756,KathleenTurner,27,f,12756_KathleenTurner_27_f.jpg
9450,EdwardGRobinson,61,m,9450_EdwardGRobinson_61_m.jpg
6354,JamesArness,53,m,6354_JamesArness_53_m.jpg
11037,EmmaThompson,43,f,11037_EmmaThompson_43_f.jpg
8713,RichardAttenborough,19,m,8713_RichardAttenborough_19_m.jpg
15501,JeanetteMacDonald,42,f,15501_JeanetteMacDonald_42_f.jpg
16243,NelsonMandela,75,m,16243_NelsonMandela_75_m.jpg
2372,AlainDelon,28,m,2372_AlainDelon_28_m.jpg
3431,KevinSpacey,44,m,3431_KevinSpacey_44_m.jpg
583,QueenElizabet,26,f,583_QueenElizabet_26_f.jpg
7522,RichardBoone,58,m,7522_RichardBoone_58_m.jpg
11666,MireilleDarc,35,f,11666_MireilleDarc_35_f.jpg
734,RonaldReagan,38,m,734_RonaldReagan_38_m.jpg
1699,EdHarris,39,m,1699_EdHarris_39_m.jpg
10794,PeggyLipton,18,f,10794_PeggyLipton_18_f.jpg
8524,CharlesBronson,65,m,8524_CharlesBronson_65_m.jpg
2448,ChevyChase,31,m,2448_ChevyChase_31_m.jpg
4613,JamesGarner,29,m,4613_JamesGarner_29_m.jpg
211,ElvisPresley,25,m,211_ElvisPresley_25_m.jpg
6139,DanaAndrews,41,m,6139_DanaAndrews_41_m.jpg
1366,BertrandRussell,85,m,1366_BertrandRussell_85_m.jpg
9897,RoseMarie,44,f,9897_RoseMarie_44_f.jpg
16070,WillSmith ,36,m,16070_WillSmith _36_m.jpg
5247,DavidMcCallum,75,m,5247_DavidMcCallum_75_m.jpg
14269,JoanCrawford,32,f,14269_JoanCrawford_32_f.jpg
16184,BillCosby,32,m,16184_BillCosby_32_m.jpg
185,JhonLenon,28,m,185_JhonLenon_28_m.jpg
16416,Ross,50,f,16416_Ross_50_f.jpg
15956,MartinLutherKing,37,m,15956_MartinLutherKing_37_m.jpg
4822,RobertRedford,31,m,4822_RobertRedford_31_m.jpg
767,WEBDuBois,60,m,767_WEBDuBois_60_m.jpg
3595,MichaelYork,68,m,3595_MichaelYork_68_m.jpg
3601,MikeConnors,37,m,3601_MikeConnors_37_m.jpg
118,MickJagger,50,m,118_MickJagger_50_m.jpg
10858,SusanGeorge,21,f,10858_SusanGeorge_21_f.jpg
13177,JoanLorring,30,f,13177_JoanLorring_30_f.jpg
7883,FredAstaire,59,m,7883_FredAstaire_59_m.jpg
8348,SimonMacCorkindale,25,m,8348_SimonMacCorkindale_25_m.jpg
4792,PierceBrosnan,36,m,4792_PierceBrosnan_36_m.jpg
269,michaeljackson,31,m,269_michaeljackson_31_m.jpg
13645,JuneAllyson,33,f,13645_JuneAllyson_33_f.jpg
4167,HarrisonFord,39,m,4167_HarrisonFord_39_m.jpg
12594,DonnaReed,55,f,12594_DonnaReed_55_f.jpg
6675,PeterGraves,31,m,6675_PeterGraves_31_m.jpg
7231,JosephCotten,54,m,7231_JosephCotten_54_m.jpg
8446,WalterPidgeon,52,m,8446_WalterPidgeon_52_m.jpg
1656,BobDylan,26,m,1656_BobDylan_26_m.jpg
11242,ShirleyJones,19,f,11242_ShirleyJones_19_f.jpg
8155,LorneGreene,61,m,8155_LorneGreene_61_m.jpg
8423,VictorMature,48,m,8423_VictorMature_48_m.jpg
11910,BeaArthur,71,f,11910_BeaArthur_71_f.jpg
1780,TomHanks,45,m,1780_TomHanks_45_m.jpg
8284,RichardChamberlain,45,m,8284_RichardChamberlain_45_m.jpg
12320,MelindaDillion,55,f,12320_MelindaDillion_55_f.jpg
8313,RichardCrenna,32,m,8313_RichardCrenna_32_m.jpg
13029,GeraldineChaplin,36,f,13029_GeraldineChaplin_36_f.jpg
16107,DannyGlover,8,m,16107_DannyGlover_8_m.jpg
173,JhonLenon,27,m,173_JhonLenon_27_m.jpg
5184,CharlesGrodin,41,m,5184_CharlesGrodin_41_m.jpg
14454,PeggyAshcroft,35,f,14454_PeggyAshcroft_35_f.jpg
3888,TomasMilian,28,m,3888_TomasMilian_28_m.jpg
2146,MelGibson,36,m,2146_MelGibson_36_m.jpg
13811,VanessaRedgrave,42,f,13811_VanessaRedgrave_42_f.jpg
15122,CatherineSchell,35,f,15122_CatherineSchell_35_f.jpg
2569,GaryOldman,53,m,2569_GaryOldman_53_m.jpg
11878,BarbaraBouchet,70,f,11878_BarbaraBouchet_70_f.jpg
4062,ClintWalker,39,m,4062_ClintWalker_39_m.jpg
10988,DonnaDouglas,70,f,10988_DonnaDouglas_70_f.jpg
13244,ShirleyMacLaine,17,f,13244_ShirleyMacLaine_17_f.jpg
12473,AnnaMassey,52,f,12473_AnnaMassey_52_f.jpg
8724,RichardAttenborough,38,m,8724_RichardAttenborough_38_m.jpg
13172,JoanLorring,16,f,13172_JoanLorring_16_f.jpg
8321,RichardCrenna,47,m,8321_RichardCrenna_47_m.jpg
15329,EdwigeFenech,62,f,15329_EdwigeFenech_62_f.jpg
1903,EdwardFox,29,m,1903_EdwardFox_29_m.jpg
3876,SteveMartin,61,m,3876_SteveMartin_61_m.jpg
4087,DickVanDyke,35,m,4087_DickVanDyke_35_m.jpg
13324,AvaGardner,24,f,13324_AvaGardner_24_f.jpg
10874,SusanGeorge,53,f,10874_SusanGeorge_53_f.jpg
16484,SerenaWilliams,31,f,16484_SerenaWilliams_31_f.jpg
15404,JanePowell,62,f,15404_JanePowell_62_f.jpg
12634,HedyLamarr,25,f,12634_HedyLamarr_25_f.jpg
4170,HarrisonFord,43,m,4170_HarrisonFord_43_m.jpg
5559,PatrickStewart,40,m,5559_PatrickStewart_40_m.jpg
5471,MartinScorsese,72,m,5471_MartinScorsese_72_m.jpg
1816,TomHulce,47,m,1816_TomHulce_47_m.jpg
13911,BettyGrable,4,f,13911_BettyGrable_4_f.jpg
697,GeorgeHWBush,68,m,697_GeorgeHWBush_68_m.jpg
8173,PatrickSwayze,45,m,8173_PatrickSwayze_45_m.jpg
3587,MichaelYork,59,m,3587_MichaelYork_59_m.jpg
15269,DyanCannon,53,f,15269_DyanCannon_53_f.jpg
7857,ChristopherPlummer,34,m,7857_ChristopherPlummer_34_m.jpg
14561,BeverlyRoberts,24,f,14561_BeverlyRoberts_24_f.jpg
8831,ArnoldSchwarzenegger,39,m,8831_ArnoldSchwarzenegger_39_m.jpg
5158,BobHope,49,m,5158_BobHope_49_m.jpg
4714,KostasVoutsas,35,m,4714_KostasVoutsas_35_m.jpg
6612,LouCostello,45,m,6612_LouCostello_45_m.jpg
2323,SamNeill,66,m,2323_SamNeill_66_m.jpg
920,TheodoreRoosevelt,45,m,920_TheodoreRoosevelt_45_m.jpg
8268,RichardChamberlain,26,m,8268_RichardChamberlain_26_m.jpg
9987,GlennClose,42,f,9987_GlennClose_42_f.jpg
8133,LeslieNielsen,81,m,8133_LeslieNielsen_81_m.jpg
3471,LeslieCaron,70,m,3471_LeslieCaron_70_m.jpg
718,RonaldReagan,16,m,718_RonaldReagan_16_m.jpg
10244,LivUllmann,24,f,10244_LivUllmann_24_f.jpg
11340,VirnaLisi,34,f,11340_VirnaLisi_34_f.jpg
4100,DickVanDyke,46,m,4100_DickVanDyke_46_m.jpg
7019,ChristopherWalken,62,m,7019_ChristopherWalken_62_m.jpg
2887,SamElliott,45,m,2887_SamElliott_45_m.jpg
13180,JoanLorring,39,f,13180_JoanLorring_39_f.jpg
8147,LorneGreene,50,m,8147_LorneGreene_50_m.jpg
1480,CarlMarx,30,m,1480_CarlMarx_30_m.jpg
13107,GretaGarbo,47,f,13107_GretaGarbo_47_f.jpg
10280,MarietteHartley,32,f,10280_MarietteHartley_32_f.jpg
10533,JoanCollins,29,f,10533_JoanCollins_29_f.jpg
1574,IanHolm,57,m,1574_IanHolm_57_m.jpg
883,WinstonChurchill,77,m,883_WinstonChurchill_77_m.jpg
4733,MichelPiccoli,31,m,4733_MichelPiccoli_31_m.jpg
4354,RalphMacchio,37,m,4354_RalphMacchio_37_m.jpg
11288,SophiaLoren,51,f,11288_SophiaLoren_51_f.jpg
13439,DanielleDarrieux,67,f,13439_DanielleDarrieux_67_f.jpg
2101,MelBrooks,48,m,2101_MelBrooks_48_m.jpg
11615,MargeChampion,87,f,11615_MargeChampion_87_f.jpg
15708,MargaretNolan,26,f,15708_MargaretNolan_26_f.jpg
15484,JeanetteMacDonald,44,f,15484_JeanetteMacDonald_44_f.jpg
4533,DustinHoffman,30,m,4533_DustinHoffman_30_m.jpg
3527,MartinSheen,40,m,3527_MartinSheen_40_m.jpg
151,PaulmcCartney,21,m,151_PaulmcCartney_21_m.jpg
6377,JamesCagney,35,m,6377_JamesCagney_35_m.jpg
15320,EdwigeFenech,53,f,15320_EdwigeFenech_53_f.jpg
13118,JaneRussell,35,f,13118_JaneRussell_35_f.jpg
2047,JonVoight,28,m,2047_JonVoight_28_m.jpg
954,Gaddafi,48,m,954_Gaddafi_48_m.jpg
15570,JulieHagerty,54,f,15570_JulieHagerty_54_f.jpg
5465,MartinScorsese,64,m,5465_MartinScorsese_64_m.jpg
10767,OrnellaMuti,31,f,10767_OrnellaMuti_31_f.jpg
1089,NielsBohr,40,m,1089_NielsBohr_40_m.jpg
15439,JanetEllis,35,f,15439_JanetEllis_35_f.jpg
2766,LiamNeeson,56,m,2766_LiamNeeson_56_m.jpg
12705,JanetLeigh,25,f,12705_JanetLeigh_25_f.jpg
15262,DyanCannon,42,f,15262_DyanCannon_42_f.jpg
16211,RichardPryor,46,m,16211_RichardPryor_46_m.jpg
14460,PeggyAshcroft,52,f,14460_PeggyAshcroft_52_f.jpg
16410,Ross,21,f,16410_Ross_21_f.jpg
10760,OrnellaMuti,24,f,10760_OrnellaMuti_24_f.jpg
14914,KatharineHepburn,66,f,14914_KatharineHepburn_66_f.jpg
10505,FayeDunaway,28,f,10505_FayeDunaway_28_f.jpg
2801,PeterFonda,63,m,2801_PeterFonda_63_m.jpg
7820,AndyGriffith,81,m,7820_AndyGriffith_81_m.jpg
10738,MerylStreep,46,f,10738_MerylStreep_46_f.jpg
6746,RockHudson,28,m,6746_RockHudson_28_m.jpg
13360,BetteDavis,46,f,13360_BetteDavis_46_f.jpg
6824,StevenSpielberg,43,m,6824_StevenSpielberg_43_m.jpg
9564,RicardoMontalb╨░n,84,m,9564_RicardoMontalb╨░n_84_m.jpg
7995,GiulianoGemma,43,m,7995_GiulianoGemma_43_m.jpg
4446,StevenSeagal,52,m,4446_StevenSeagal_52_m.jpg
10862,SusanGeorge,25,f,10862_SusanGeorge_25_f.jpg
15599,KateOMara,43,f,15599_KateOMara_43_f.jpg
4989,WarrenBeatty,31,m,4989_WarrenBeatty_31_m.jpg
12675,JamieLeeCurtis,26,f,12675_JamieLeeCurtis_26_f.jpg
9190,RichardBurton,45,m,9190_RichardBurton_45_m.jpg
14344,KristinScottThomas,44,f,14344_KristinScottThomas_44_f.jpg
4223,HelmutBerger,34,m,4223_HelmutBerger_34_m.jpg
12735,JenniferAniston,18,f,12735_JenniferAniston_18_f.jpg
8852,ArnoldSchwarzenegger,61,m,8852_ArnoldSchwarzenegger_61_m.jpg
8007,GiulianoGemma,64,m,8007_GiulianoGemma_64_m.jpg
2754,LiamNeeson,41,m,2754_LiamNeeson_41_m.jpg
8322,RichardCrenna,49,m,8322_RichardCrenna_49_m.jpg
7004,ChristopherWalken,42,m,7004_ChristopherWalken_42_m.jpg
6419,JamesCoburn,53,m,6419_JamesCoburn_53_m.jpg
12805,MargaretOBrien,65,f,12805_MargaretOBrien_65_f.jpg
8082,JohnForsythe,63,m,8082_JohnForsythe_63_m.jpg
881,WinstonChurchill,69,m,881_WinstonChurchill_69_m.jpg
9599,MarcelloMastroianni,61,m,9599_MarcelloMastroianni_61_m.jpg
9729,DorisDay,46,f,9729_DorisDay_46_f.jpg
7195,JohnWayne,40,m,7195_JohnWayne_40_m.jpg
2018,JamesCaan,72,m,2018_JamesCaan_72_m.jpg
12033,DebbieReynolds,36,f,12033_DebbieReynolds_36_f.jpg
15007,AnnMiller,21,f,15007_AnnMiller_21_f.jpg
15214,DebraPaget,15,f,15214_DebraPaget_15_f.jpg
2688,JohnCleese,53,m,2688_JohnCleese_53_m.jpg
268,michaeljackson,15,m,268_michaeljackson_15_m.jpg
1973,JamesBest,85,m,1973_JamesBest_85_m.jpg
4722,MichaelCaine,52,m,4722_MichaelCaine_52_m.jpg
9223,RobertMitchum,74,m,9223_RobertMitchum_74_m.jpg
4561,Fernandel,43,m,4561_Fernandel_43_m.jpg
11144,JuneLockhart,84,f,11144_JuneLockhart_84_f.jpg
8515,CharlesBronson,38,m,8515_CharlesBronson_38_m.jpg
13721,PatriciaNeal,28,f,13721_PatriciaNeal_28_f.jpg
4293,KirkDouglas,46,m,4293_KirkDouglas_46_m.jpg
13243,ShirleyMacLaine,16,f,13243_ShirleyMacLaine_16_f.jpg
6227,DirkBogarde,27,m,6227_DirkBogarde_27_m.jpg
16451,Tyson,85,f,16451_Tyson_85_f.jpg
3184,DerekJacobi,64,m,3184_DerekJacobi_64_m.jpg
10198,JulieAdams,36,f,10198_JulieAdams_36_f.jpg
2308,SamNeill,49,m,2308_SamNeill_49_m.jpg
11353,VirnaLisi,22,f,11353_VirnaLisi_22_f.jpg
6696,PeterGraves,80,m,6696_PeterGraves_80_m.jpg
12763,KathleenTurner,41,f,12763_KathleenTurner_41_f.jpg
14508,SusanHayward,47,f,14508_SusanHayward_47_f.jpg
6995,ChristopherWalken,34,m,6995_ChristopherWalken_34_m.jpg
9283,BurtLancaster,51,m,9283_BurtLancaster_51_m.jpg
5253,Fotopoulos,43,m,5253_Fotopoulos_43_m.jpg
10026,GoldieHawn,65,f,10026_GoldieHawn_65_f.jpg
6932,BorisKarloff,47,m,6932_BorisKarloff_47_m.jpg
7552,RobertMorley,51,m,7552_RobertMorley_51_m.jpg
6668,PeterGraves,24,m,6668_PeterGraves_24_m.jpg
3938,TommySands,68,m,3938_TommySands_68_m.jpg
2522,DonJohnson,49,m,2522_DonJohnson_49_m.jpg
7567,RobertRyan,39,m,7567_RobertRyan_39_m.jpg
14871,BernadetteLafont,33,f,14871_BernadetteLafont_33_f.jpg
3691,RingoStarr,31,m,3691_RingoStarr_31_m.jpg
11178,LizaMinelli,32,f,11178_LizaMinelli_32_f.jpg
5377,JohnMalkovich,42,m,5377_JohnMalkovich_42_m.jpg
3586,MichaelYork,57,m,3586_MichaelYork_57_m.jpg
8427,VictorMature,61,m,8427_VictorMature_61_m.jpg
11145,JuneLockhart,86,f,11145_JuneLockhart_86_f.jpg
7370,LyleTalbot,29,m,7370_LyleTalbot_29_m.jpg
10570,KathrynHays,41,f,10570_KathrynHays_41_f.jpg
12045,DebbieReynolds,69,f,12045_DebbieReynolds_69_f.jpg
1994,JamesCaan,37,m,1994_JamesCaan_37_m.jpg
9567,MarcelloMastroianni,24,m,9567_MarcelloMastroianni_24_m.jpg
12067,ElsaMartinelli,37,f,12067_ElsaMartinelli_37_f.jpg
15540,JulieBishop,37,f,15540_JulieBishop_37_f.jpg
12795,MargaretOBrien,26,f,12795_MargaretOBrien_26_f.jpg
287,HatzidakisManos,43,m,287_HatzidakisManos_43_m.jpg
14232,IngridBergman,31,f,14232_IngridBergman_31_f.jpg
10074,JaneBirkin,29,f,10074_JaneBirkin_29_f.jpg
16227,RichardPryor,65,m,16227_RichardPryor_65_m.jpg
516,AlKapone,30,m,516_AlKapone_30_m.jpg
4991,WarrenBeatty,38,m,4991_WarrenBeatty_38_m.jpg
40,EsteeLauder,54,f,40_EsteeLauder_54_f.jpg
14821,SimoneSignoret,25,f,14821_SimoneSignoret_25_f.jpg
13530,HelenHayes,58,f,13530_HelenHayes_58_f.jpg
471,ConradHilton,75,m,471_ConradHilton_75_m.jpg
8677,JohnCassavetes,45,m,8677_JohnCassavetes_45_m.jpg
1844,TomJones,40,m,1844_TomJones_40_m.jpg
5168,BobHope,74,m,5168_BobHope_74_m.jpg
6504,JohnnyCash,48,m,6504_JohnnyCash_48_m.jpg
977,Einstain,25,m,977_Einstain_25_m.jpg
16321,Davis,46,f,16321_Davis_46_f.jpg
12778,KathleenTurner,59,f,12778_KathleenTurner_59_f.jpg
1562,IanHolm,40,m,1562_IanHolm_40_m.jpg
15380,JanePowell,26,f,15380_JanePowell_26_f.jpg
6094,WilliamShatner,81,m,6094_WilliamShatner_81_m.jpg
15139,CatherineSchell,66,f,15139_CatherineSchell_66_f.jpg
5820,FrancesDee,29,m,5820_FrancesDee_29_m.jpg
4425,RobertPowell,56,m,4425_RobertPowell_56_m.jpg
12572,DonnaReed,26,f,12572_DonnaReed_26_f.jpg
7616,TellySavalas,43,m,7616_TellySavalas_43_m.jpg
10402,BarbaraBain,27,f,10402_BarbaraBain_27_f.jpg
12110,EvaMarieSaint,62,f,12110_EvaMarieSaint_62_f.jpg
9735,DorisDay,58,f,9735_DorisDay_58_f.jpg
9731,DorisDay,51,f,9731_DorisDay_51_f.jpg
9180,PeterSellers,40,m,9180_PeterSellers_40_m.jpg
6045,RafVallone,56,m,6045_RafVallone_56_m.jpg
3815,StacyKeach,49,m,3815_StacyKeach_49_m.jpg
4196,HarveyKeitel,56,m,4196_HarveyKeitel_56_m.jpg
14967,AmandaBlake,51,f,14967_AmandaBlake_51_f.jpg
7943,GilbertRoland,27,m,7943_GilbertRoland_27_m.jpg
4019,CharlieSheen,20,m,4019_CharlieSheen_20_m.jpg
14867,BernadetteLafont,29,f,14867_BernadetteLafont_29_f.jpg
9017,HumphreyBogard,43,m,9017_HumphreyBogard_43_m.jpg
2861,RyanONeal,70,m,2861_RyanONeal_70_m.jpg
12952,CatherineDeneuve,34,f,12952_CatherineDeneuve_34_f.jpg
205,ElvisPresley,17,m,205_ElvisPresley_17_m.jpg
1492,GabrielGarciaMarquez,24,m,1492_GabrielGarciaMarquez_24_m.jpg
16328,Dee,40,f,16328_Dee_40_f.jpg
10405,BarbaraBain,32,f,10405_BarbaraBain_32_f.jpg
12740,JenniferAniston,27,f,12740_JenniferAniston_27_f.jpg
8047,HorstBuchholz,32,m,8047_HorstBuchholz_32_m.jpg
14929,MerkouriMelina,73,f,14929_MerkouriMelina_73_f.jpg
2010,JamesCaan,60,m,2010_JamesCaan_60_m.jpg
4525,DustinHoffman,48,m,4525_DustinHoffman_48_m.jpg
1478,CarlMarx,50,m,1478_CarlMarx_50_m.jpg
15015,AnnMiller,30,f,15015_AnnMiller_30_f.jpg
4164,GenaRowlands,85,m,4164_GenaRowlands_85_m.jpg
5680,RobertDeNiro,30,m,5680_RobertDeNiro_30_m.jpg
5274,JackNicolson,62,m,5274_JackNicolson_62_m.jpg
3999,BurtReynolds,69,m,3999_BurtReynolds_69_m.jpg
4569,Fernandel,51,m,4569_Fernandel_51_m.jpg
4110,DickVanDyke,65,m,4110_DickVanDyke_65_m.jpg
15990,MuhammadAli,64,m,15990_MuhammadAli_64_m.jpg
1218,ClaudeL╨ТviStrauss,54,m,1218_ClaudeL╨ТviStrauss_54_m.jpg
568,MargaretThatcher,55,f,568_MargaretThatcher_55_f.jpg
15763,PamelaSueMartin,30,f,15763_PamelaSueMartin_30_f.jpg
16323,Davis,52,f,16323_Davis_52_f.jpg
4424,RobertPowell,54,m,4424_RobertPowell_54_m.jpg
613,Gorbachev,82,m,613_Gorbachev_82_m.jpg
12151,FrancescaAnnis,53,f,12151_FrancescaAnnis_53_f.jpg
12362,MyrnaLoy,55,f,12362_MyrnaLoy_55_f.jpg
4725,MichaelCaine,33,m,4725_MichaelCaine_33_m.jpg
8037,HorstBuchholz,27,m,8037_HorstBuchholz_27_m.jpg
15325,EdwigeFenech,59,f,15325_EdwigeFenech_59_f.jpg
12202,ImeldaStaunton,43,f,12202_ImeldaStaunton_43_f.jpg
4846,RobertRedford,68,m,4846_RobertRedford_68_m.jpg
8865,CharltonHeaston,38,m,8865_CharltonHeaston_38_m.jpg
1977,JamesCaan,24,m,1977_JamesCaan_24_m.jpg
8554,CliffRobertson,40,m,8554_CliffRobertson_40_m.jpg
15055,BettyGarrett,44,f,15055_BettyGarrett_44_f.jpg
4851,RogerMoore,33,m,4851_RogerMoore_33_m.jpg
11301,SophiaLoren,29,f,11301_SophiaLoren_29_f.jpg
15197,CydCharisse,65,f,15197_CydCharisse_65_f.jpg
10783,OrnellaMuti,49,f,10783_OrnellaMuti_49_f.jpg
3608,MikeConnors,46,m,3608_MikeConnors_46_m.jpg
10693,MaggieSmith,38,f,10693_MaggieSmith_38_f.jpg
13776,RitaHayworth,37,f,13776_RitaHayworth_37_f.jpg
15660,KatharineRoss,71,f,15660_KatharineRoss_71_f.jpg
336,LarryEllison,69,m,336_LarryEllison_69_m.jpg
1408,ErnestHemingway,38,m,1408_ErnestHemingway_38_m.jpg
5356,JohnDerek,46,m,5356_JohnDerek_46_m.jpg
14674,ClaudetteColbert,27,f,14674_ClaudetteColbert_27_f.jpg
6457,JohnVernon,46,m,6457_JohnVernon_46_m.jpg
15931,VeronicaLake,46,f,15931_VeronicaLake_46_f.jpg
9976,ElkeSommer,69,f,9976_ElkeSommer_69_f.jpg
11209,MonicaVitti,33,f,11209_MonicaVitti_33_f.jpg
435,JohnDRockefeller,36,m,435_JohnDRockefeller_36_m.jpg
11690,MireilleDarc,70,f,11690_MireilleDarc_70_f.jpg
2704,KevinBacon,23,m,2704_KevinBacon_23_m.jpg
2643,JeremyKemp,40,m,2643_JeremyKemp_40_m.jpg
7493,PeterMarkRichman,73,m,7493_PeterMarkRichman_73_m.jpg
446,BerryGordy,29,m,446_BerryGordy_29_m.jpg
14707,ElizabethTaylor,61,f,14707_ElizabethTaylor_61_f.jpg
2541,GaryOldman,27,m,2541_GaryOldman_27_m.jpg
14602,YvonneDeCarlo,19,f,14602_YvonneDeCarlo_19_f.jpg
835,HarrySTruman,25,m,835_HarrySTruman_25_m.jpg
15913,VeraEllen,40,f,15913_VeraEllen_40_f.jpg
7254,KrisKristofferson,52,m,7254_KrisKristofferson_52_m.jpg
5133,ArmandAssante,49,m,5133_ArmandAssante_49_m.jpg
15669,KathrynGrayson,25,f,15669_KathrynGrayson_25_f.jpg
9163,PeterSellers,35,m,9163_PeterSellers_35_m.jpg
10203,JulieAdams,50,f,10203_JulieAdams_50_f.jpg
3965,BrianDennehy,67,m,3965_BrianDennehy_67_m.jpg
14647,BarbaraStanwyck,40,f,14647_BarbaraStanwyck_40_f.jpg
781,AdolfHitlerr,55,m,781_AdolfHitlerr_55_m.jpg
5682,RobertDeNiro,34,m,5682_RobertDeNiro_34_m.jpg
7967,GilbertRoland,64,m,7967_GilbertRoland_64_m.jpg
2420,BillMurray,62,m,2420_BillMurray_62_m.jpg
13778,RitaHayworth,29,f,13778_RitaHayworth_29_f.jpg
16445,Tyson,81,f,16445_Tyson_81_f.jpg
3559,MichaelYork,25,m,3559_MichaelYork_25_m.jpg
12899,RuthGordon,76,f,12899_RuthGordon_76_f.jpg
6607,LouCostello,40,m,6607_LouCostello_40_m.jpg
15514,JeanetteMacDonald,59,f,15514_JeanetteMacDonald_59_f.jpg
8357,SimonMacCorkindale,34,m,8357_SimonMacCorkindale_34_m.jpg
12032,DebbieReynolds,33,f,12032_DebbieReynolds_33_f.jpg
1868,AlanYoung,23,m,1868_AlanYoung_23_m.jpg
2174,Mparkoulis,65,m,2174_Mparkoulis_65_m.jpg
1243,RobertOppenheimer,26,m,1243_RobertOppenheimer_26_m.jpg
2653,JerryLewis,20,m,2653_JerryLewis_20_m.jpg
7917,GeorgePeppard,49,m,7917_GeorgePeppard_49_m.jpg
16326,Davis,50,f,16326_Davis_50_f.jpg
8933,ErnestBorgnine,75,m,8933_ErnestBorgnine_75_m.jpg
12877,RuthGordon,25,f,12877_RuthGordon_25_f.jpg
1568,IanHolm,48,m,1568_IanHolm_48_m.jpg
14987,AnnJillian,37,f,14987_AnnJillian_37_f.jpg
2912,ScottGlenn,30,m,2912_ScottGlenn_30_m.jpg
16156,SidneyPoitier,38,m,16156_SidneyPoitier_38_m.jpg
3359,JeffDaniels,38,m,3359_JeffDaniels_38_m.jpg
6084,WilliamShatner,70,m,6084_WilliamShatner_70_m.jpg
10387,AnnMargret,41,f,10387_AnnMargret_41_f.jpg
8152,LorneGreene,55,m,8152_LorneGreene_55_m.jpg
14553,AudreyHepburn,38,f,14553_AudreyHepburn_38_f.jpg
10581,KathrynHays,72,f,10581_KathrynHays_72_f.jpg
7336,LouisJourdan,24,m,7336_LouisJourdan_24_m.jpg
13476,GingerRogers,55,f,13476_GingerRogers_55_f.jpg
10965,DonnaDouglas,9,f,10965_DonnaDouglas_9_f.jpg
12706,JanetLeigh,27,f,12706_JanetLeigh_27_f.jpg
